File,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,Label
100119657,1224,984,386,216,175,13,127,67,47,84,110,300,456,66,236,66,129,285,108,106,96,34,16,1,7,0,0,55,25,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,40,103,127,36,23,21,4,13,4,2,13,2,0,female
101593344,1497,1008,420,166,64,40,160,163,42,84,155,279,426,86,207,33,126,268,111,125,90,76,33,20,10,0,0,52,25,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,29,111,100,9,33,45,6,13,13,5,10,3,0,female
114044206,2139,863,457,213,78,35,195,127,30,67,110,197,292,56,151,22,94,212,85,105,62,95,34,14,10,0,0,56,29,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,35,96,87,6,8,21,6,5,3,3,20,2,0,male
123042176,1061,819,414,231,160,17,183,127,50,66,89,253,365,65,185,41,112,189,94,103,71,45,32,14,3,0,0,50,21,10,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,25,94,111,27,29,12,7,5,5,0,13,1,0,female
123986340,422,562,237,113,59,15,114,64,41,42,90,190,273,36,163,44,67,191,52,82,39,33,27,17,4,0,0,51,21,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,30,78,68,18,9,17,4,2,6,2,5,2,0,male
125217315,687,561,248,122,75,9,121,81,34,60,63,210,273,54,163,36,85,116,65,53,61,20,8,2,8,0,0,28,7,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,20,26,87,12,18,5,4,2,6,3,20,0,0,female
12618492,1786,1270,458,211,127,19,172,141,41,102,204,351,541,93,252,63,168,353,110,112,144,80,28,20,10,0,0,30,8,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,39,151,125,27,45,47,9,23,6,3,11,3,0,male
128091149,909,617,310,165,105,18,138,80,39,56,69,197,284,54,143,27,63,144,62,94,44,37,36,18,2,0,0,55,36,4,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,26,74,77,9,12,7,5,0,4,2,7,2,0,female
129371328,844,766,312,178,130,6,109,63,39,64,103,262,349,70,188,47,111,193,67,80,63,26,29,8,6,0,0,53,25,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,19,98,81,27,19,15,7,3,3,2,3,0,0,female
134120927,1541,107,20,6,6,0,4,4,0,0,45,29,38,8,30,0,2,16,6,10,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,8,17,2,4,4,3,2,0,0,9,0,female
134954386,851,623,285,129,69,20,150,80,55,51,102,224,297,46,180,40,90,149,65,70,63,33,27,7,3,0,0,33,13,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,16,49,69,19,17,9,4,11,4,6,11,0,0,female
135069683,2264,222,73,50,39,1,55,32,11,1,71,34,70,6,67,0,1,11,6,52,7,26,3,2,0,0,0,16,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,24,10,6,8,6,1,4,19,0,11,0,1,female
135782947,998,659,296,141,68,22,171,102,36,51,84,207,299,48,158,29,79,176,65,87,65,57,27,19,6,0,0,43,16,7,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,19,103,64,16,25,30,0,6,3,2,24,3,0,male
139272125,747,718,305,145,79,34,142,84,50,65,110,233,350,47,162,47,84,215,56,111,72,63,25,32,5,0,0,25,12,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,30,111,66,10,33,25,5,6,3,3,10,1,0,male
144415967,1302,447,272,120,71,15,82,45,20,43,60,139,195,29,115,17,46,86,47,47,45,28,10,7,2,0,0,20,1,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12,32,41,5,13,10,2,7,5,3,6,0,0,female
146868029,1418,768,359,179,94,6,173,88,23,58,134,184,243,58,144,24,92,220,53,46,62,20,7,9,2,0,0,21,6,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,16,114,61,19,37,18,0,27,6,9,6,6,0,male
150383104,1786,378,227,124,69,6,94,44,12,25,66,110,158,43,95,23,37,57,25,34,33,30,8,5,5,0,0,20,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7,26,41,3,13,3,1,1,2,2,4,0,0,female
155010707,1054,1178,557,249,111,23,213,124,39,118,153,410,564,89,323,75,159,270,112,113,117,55,19,8,10,0,0,53,8,16,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,29,112,96,10,21,33,8,6,8,4,9,4,0,male
156393615,1095,631,256,120,71,26,118,74,27,47,98,201,278,28,156,37,73,164,60,61,55,37,21,6,7,0,0,39,12,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,29,76,60,13,13,27,4,7,2,0,4,2,0,male
160059197,1214,682,393,196,98,29,223,140,59,47,115,238,275,63,190,26,93,160,64,71,49,26,25,10,1,0,0,56,18,5,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,20,73,66,10,21,14,4,2,7,4,9,0,1,male
160659354,1443,1107,591,257,135,28,226,107,77,134,107,339,466,68,267,57,172,252,128,114,107,91,34,23,21,0,0,44,15,13,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,29,80,124,29,39,31,5,4,9,4,14,4,0,female
161521811,3254,202,48,32,15,0,44,18,19,0,106,25,98,9,74,5,4,9,17,33,6,25,1,2,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,24,7,12,10,4,4,3,4,1,3,0,0,female
162988060,750,527,304,140,89,13,147,70,49,62,59,253,275,34,200,46,81,113,51,56,55,16,22,3,4,0,0,37,6,3,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,19,48,67,13,23,10,1,3,8,0,8,0,0,female
163614757,752,482,246,116,63,32,113,58,33,42,70,148,248,26,118,22,69,118,52,79,58,34,30,17,2,0,0,40,17,8,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,20,54,62,6,9,9,0,7,7,1,4,1,0,male
164799361,998,640,318,167,106,20,139,78,43,58,71,185,249,47,137,28,87,182,67,82,76,41,52,6,8,0,0,73,50,13,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,17,101,56,14,13,12,5,7,3,1,14,0,0,male
169001284,1189,823,457,217,118,23,167,90,46,89,102,270,380,74,205,44,96,191,75,100,75,28,21,7,5,0,0,46,11,13,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,28,80,82,11,11,11,1,8,10,3,16,2,0,female
176663017,807,867,448,207,101,30,202,102,40,79,99,290,416,65,230,56,125,206,68,84,86,38,28,4,3,0,0,47,15,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25,97,72,7,14,21,8,5,6,4,9,2,1,female
183115415,1607,975,351,145,65,26,149,107,15,86,148,259,381,65,217,30,112,290,91,100,77,49,20,5,19,0,0,28,11,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,31,115,111,10,33,37,10,9,6,2,7,1,0,female
189895266,897,874,408,199,128,20,117,84,41,82,117,281,405,84,215,35,111,198,76,100,76,69,32,13,8,0,0,46,23,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,33,87,92,13,20,18,8,15,6,6,4,2,0,female
195369385,790,554,223,131,96,13,117,53,61,38,105,183,230,31,143,46,73,148,58,58,49,32,43,6,15,0,0,81,23,9,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,19,77,71,11,11,14,3,3,3,1,7,0,0,female
196757095,1992,298,94,71,48,1,44,21,17,4,97,58,106,13,82,4,10,18,10,46,8,30,4,1,0,0,0,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,29,19,6,7,5,4,3,5,0,3,0,0,female
197700578,1651,265,149,100,72,6,59,36,16,11,46,55,101,10,70,9,16,40,19,42,16,32,11,5,2,0,0,16,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,39,22,3,4,11,3,2,5,0,6,0,0,male
198189594,844,912,360,177,131,11,110,68,32,82,140,260,375,62,214,37,109,235,90,84,82,54,22,9,10,0,0,45,19,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,25,100,102,16,20,21,7,3,14,3,5,2,0,female
20214831,1103,1008,405,184,100,15,161,106,62,92,149,332,466,102,226,79,128,237,92,106,95,78,25,15,15,0,0,45,17,11,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,36,117,125,18,30,32,5,6,5,5,5,2,0,male
203656084,870,801,455,231,129,29,175,109,72,67,130,209,298,57,145,31,91,220,56,93,44,56,34,18,14,0,0,50,24,6,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,25,130,77,6,10,21,3,17,7,2,15,1,0,male
206912999,1455,761,341,149,75,47,174,136,32,64,113,223,290,81,153,36,84,237,70,74,52,53,33,7,6,0,0,32,10,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,43,91,84,20,37,24,3,12,9,2,10,13,0,male
208279736,840,1147,564,289,176,35,211,119,70,99,111,440,583,73,331,99,186,266,148,150,107,55,27,11,8,0,0,65,16,17,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,49,100,131,13,24,21,9,5,4,1,2,1,0,female
20999981,1265,962,461,232,144,13,140,69,44,97,125,284,418,77,223,55,139,233,99,93,75,50,28,9,12,0,0,58,26,10,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,23,128,102,14,10,15,3,8,6,2,9,2,0,female
218099040,824,622,389,188,102,26,172,89,38,60,81,241,279,53,190,40,66,132,46,78,39,28,30,9,6,0,0,47,27,5,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,39,74,105,7,14,8,5,6,6,0,20,0,0,male
218526813,971,987,480,255,178,37,157,86,66,85,133,336,454,106,244,36,130,229,120,116,99,53,30,18,8,0,0,51,8,16,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,59,89,82,19,9,27,5,12,12,3,9,2,0,male
219049295,997,848,481,246,146,25,327,194,114,62,131,277,386,59,209,59,130,231,96,133,83,48,52,18,11,0,0,64,32,13,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,43,127,77,16,18,41,1,5,5,49,39,13,0,male
22177502,1388,787,325,136,55,21,176,98,62,66,116,270,359,41,217,50,105,224,61,73,78,42,24,4,7,0,0,33,5,3,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,35,134,88,23,37,30,2,15,3,1,8,1,0,male
222824120,1115,783,546,276,148,27,163,86,50,75,77,243,305,65,171,35,90,140,83,87,57,42,25,10,16,0,0,57,32,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,63,55,25,14,6,8,4,2,2,15,0,0,female
227108149,528,453,245,127,76,21,83,48,18,39,25,169,218,52,116,35,67,98,64,60,45,26,8,6,2,0,0,21,7,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,28,31,40,6,20,10,1,1,0,0,3,0,0,male
229865466,806,782,311,152,98,20,131,90,40,69,118,265,386,57,208,46,118,200,77,79,90,46,31,10,11,0,0,25,14,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25,86,84,12,17,28,2,6,13,3,8,6,0,male
22994551,1674,908,403,156,57,31,160,125,30,80,159,263,379,72,203,42,78,259,78,113,68,48,30,12,1,0,0,29,9,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,30,113,89,20,34,39,7,13,1,3,10,1,0,male
230097513,937,980,478,278,201,26,178,108,55,81,85,361,493,67,284,70,130,233,82,116,90,35,27,3,10,0,0,55,20,16,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,29,77,120,21,30,10,8,6,2,2,6,1,0,female
230580525,963,912,524,235,94,29,216,116,81,105,103,305,396,65,235,54,113,241,81,125,84,37,45,10,6,0,0,55,23,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,42,112,107,37,28,10,4,27,11,1,18,2,0,male
231083817,763,629,376,175,80,16,132,71,40,63,68,210,275,46,185,31,72,126,62,64,49,38,20,10,5,0,0,49,17,13,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,16,46,82,12,10,14,4,8,4,1,14,1,0,female
231497380,738,899,408,208,142,29,158,84,47,77,115,335,507,86,270,58,126,188,102,119,96,41,18,7,10,0,0,38,8,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,22,63,79,18,24,14,3,4,4,3,12,3,0,male
231970972,639,943,386,207,148,14,131,94,37,65,125,300,390,57,227,48,111,263,101,109,71,45,18,9,8,0,0,54,16,13,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,41,117,140,20,27,25,14,7,9,2,5,1,0,female
233808043,1560,1211,653,310,157,29,300,169,43,115,118,403,545,88,326,78,142,292,126,118,96,48,22,10,9,0,0,49,19,6,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,35,123,119,19,60,25,9,12,8,2,18,0,0,female
234586270,1543,206,97,37,27,5,34,22,6,13,66,55,65,13,51,1,10,28,19,25,9,14,5,9,0,0,0,15,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,14,21,16,3,16,2,1,5,0,0,22,0,female
234669118,893,650,311,149,81,19,143,65,53,64,81,217,296,46,180,25,98,157,68,86,63,47,42,9,11,0,0,54,9,5,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,23,76,69,4,11,11,6,5,5,1,11,0,0,male
234866000,1333,702,365,181,100,23,144,114,36,58,86,276,329,88,196,42,83,157,60,74,64,50,33,8,10,0,0,33,14,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,25,62,78,17,18,9,7,2,3,1,4,4,0,female
23553730,955,910,347,157,101,14,191,121,53,92,114,337,425,105,245,37,123,250,93,100,100,43,20,8,9,0,0,27,7,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,39,103,93,21,20,29,7,21,5,3,10,3,0,female
235832375,1560,193,102,63,34,2,47,21,5,5,52,24,52,2,51,0,6,13,10,32,12,14,2,2,1,0,0,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,17,9,5,16,4,2,0,6,1,4,0,0,female
237413240,747,852,344,161,106,28,136,79,32,65,123,274,387,83,207,33,91,222,102,111,92,46,18,10,11,0,0,34,12,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,40,104,79,17,31,16,9,7,4,5,11,0,0,male
238452879,859,730,333,175,129,14,177,100,69,60,99,244,301,59,170,36,108,195,74,103,54,41,58,11,4,0,0,71,28,13,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,35,109,95,10,15,22,10,7,3,1,6,3,0,female
238867925,1532,1016,315,149,60,5,168,53,30,54,87,264,422,66,193,79,143,349,74,63,169,33,5,9,15,0,0,22,8,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,41,80,91,20,34,10,4,3,1,0,3,0,0,female
240492997,1076,1090,457,229,138,32,169,108,52,103,146,296,477,68,227,46,138,283,116,158,86,41,43,12,4,0,0,62,30,13,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,29,139,121,36,23,22,7,5,9,4,10,3,0,male
241229843,1130,495,224,122,73,27,104,82,13,30,63,112,187,29,93,16,38,190,29,81,31,59,27,38,3,0,0,30,13,6,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,20,99,96,21,9,25,4,1,19,0,9,1,2,male
241666095,1114,972,458,219,112,25,187,101,81,98,156,300,422,88,220,47,129,250,94,120,86,66,79,22,14,0,0,82,55,8,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,36,137,106,40,21,16,3,2,12,8,11,0,0,male
243319382,925,781,343,188,131,21,149,110,35,50,88,259,377,72,189,56,96,240,84,111,75,58,30,29,7,0,0,54,24,8,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,33,106,77,13,48,24,1,4,9,0,6,0,0,female
243429263,1205,922,393,198,121,21,178,127,29,75,141,264,375,58,208,39,109,246,81,91,73,46,25,7,10,0,0,49,17,17,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29,117,84,27,26,11,6,2,19,2,15,3,0,female
24472132,1067,848,377,170,109,24,133,62,35,79,129,274,430,87,217,30,116,214,79,89,95,31,25,8,5,0,0,41,11,12,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,34,80,70,15,17,18,4,10,2,4,17,5,0,male
246415736,1507,1112,365,165,89,25,192,122,63,99,135,326,514,80,227,54,161,310,127,133,128,79,29,29,14,0,0,36,15,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,25,151,101,15,49,24,7,3,6,3,9,5,0,male
247085273,1224,1269,604,272,137,46,179,141,41,119,164,381,581,93,268,88,155,326,109,156,130,72,32,28,10,0,0,56,29,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,40,157,95,18,36,24,5,7,5,2,8,4,0,male
249449454,938,702,301,128,71,14,119,73,24,78,81,203,295,59,146,41,98,197,54,66,67,41,14,20,5,0,0,16,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,25,98,69,5,12,13,4,1,8,2,10,3,0,male
251395294,799,747,385,180,92,24,199,116,43,51,74,259,308,47,208,42,115,197,85,69,88,26,11,12,3,0,0,35,8,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,19,69,76,15,19,6,4,7,7,0,8,1,0,female
251717831,1116,633,379,189,99,13,194,132,39,58,83,234,289,46,191,37,92,124,59,68,57,37,30,11,6,0,0,37,15,6,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,15,55,59,6,16,16,8,4,4,1,15,2,1,female
251799369,1138,765,299,163,114,17,112,68,29,48,85,239,338,57,187,38,90,233,86,91,61,38,14,6,10,0,0,57,15,10,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,34,104,89,29,23,16,11,9,1,2,10,1,0,female
252413333,1227,1076,479,228,136,25,187,105,46,87,136,341,515,93,271,58,157,240,155,120,112,53,17,9,27,0,0,67,20,21,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,31,116,93,32,38,38,8,2,2,2,8,3,0,female
253297807,1164,864,464,224,120,32,153,75,50,88,95,311,451,79,241,72,134,164,90,116,92,45,28,9,17,0,0,55,24,11,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,38,84,87,9,10,18,2,1,6,1,4,3,0,female
253766808,1095,834,478,223,147,29,178,105,69,83,101,266,392,73,190,45,115,205,79,114,97,49,41,12,12,0,0,64,23,10,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,31,78,101,18,19,17,6,8,13,4,8,4,0,female
254108070,955,844,420,208,124,32,125,89,38,69,112,257,367,45,209,55,103,221,90,110,67,43,25,13,2,0,0,48,18,9,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,50,110,94,6,16,21,5,8,2,1,11,1,0,female
254748618,797,821,414,204,129,21,151,88,33,93,71,278,424,79,193,54,113,193,80,113,87,46,29,9,9,0,0,28,14,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,28,94,82,27,20,11,2,1,2,1,9,1,0,female
255293339,606,770,320,166,122,6,132,80,40,75,98,266,367,83,192,48,110,203,71,62,77,47,36,9,14,0,0,49,23,14,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,19,80,88,13,22,11,3,10,5,5,9,2,0,male
255799705,1025,570,334,162,110,26,166,121,38,45,85,216,228,68,150,35,90,137,35,58,58,59,47,17,8,0,0,60,29,10,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,38,77,61,5,11,10,6,9,5,3,3,3,0,male
256773287,830,625,344,172,94,16,132,93,25,57,67,199,293,43,166,33,68,124,86,103,53,54,23,12,15,0,0,43,22,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,24,62,72,2,6,7,1,4,3,1,9,0,0,male
25693282,722,870,298,170,113,4,131,89,38,57,81,294,435,58,213,88,116,252,90,99,119,48,23,17,18,0,0,56,32,8,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,52,101,68,19,19,9,7,5,5,0,4,0,0,female
257106582,1529,305,163,87,53,5,91,53,19,22,68,54,111,14,69,13,18,36,12,54,16,33,4,2,6,0,0,16,2,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,29,14,10,6,7,4,1,7,0,19,0,0,female
257513036,1187,869,370,186,117,28,142,82,47,69,117,265,369,72,225,37,115,224,92,90,70,50,18,2,11,0,0,39,12,12,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,34,87,115,20,13,15,16,6,3,2,2,1,0,female
25821356,845,678,327,173,104,16,146,81,36,58,87,242,324,51,187,46,92,148,74,69,61,34,24,4,7,0,0,26,9,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,23,65,59,14,25,15,5,9,3,5,11,4,0,male
25897435,1066,1093,578,288,149,37,267,189,42,103,96,363,522,63,298,62,149,297,142,146,128,72,26,16,13,0,0,97,27,19,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,30,108,147,23,58,33,24,10,15,1,4,1,0,female
25940641,1543,1265,593,252,112,79,192,127,34,120,174,363,550,80,297,54,163,318,101,127,125,46,18,10,2,0,0,51,15,9,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,25,124,112,20,24,20,9,16,37,3,16,4,0,female
259533576,960,914,391,215,155,19,161,92,52,70,115,306,395,64,229,58,122,201,103,90,97,36,23,7,4,0,0,55,15,11,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,34,84,101,34,14,20,7,11,6,0,7,1,0,female
