File,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,Label
25963856,932,620,289,148,117,12,151,110,34,52,69,208,258,58,134,15,75,179,59,89,48,50,15,16,8,0,0,33,11,7,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,23,97,73,15,26,12,4,2,5,2,13,7,0,female
261914244,1716,758,379,186,98,20,186,138,10,55,101,193,275,46,163,31,65,252,53,88,59,57,26,17,8,0,0,30,5,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,38,137,75,12,20,45,12,3,19,1,17,2,0,male
262346368,992,743,447,184,80,33,173,79,50,100,93,258,343,66,223,34,79,179,74,87,51,34,30,9,7,0,0,54,22,21,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,32,95,81,13,30,14,2,6,10,1,4,4,1,male
262454953,1526,946,506,249,132,24,169,107,47,92,91,318,419,79,246,43,138,255,102,104,87,53,44,11,13,0,0,59,31,12,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,30,120,134,27,14,16,4,6,8,3,13,2,0,female
262912800,975,888,473,234,135,22,225,118,79,79,108,322,416,70,244,45,139,220,86,98,82,51,45,11,6,0,0,69,22,10,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,29,88,107,9,14,14,9,2,4,1,11,1,0,female
263691205,1032,848,439,220,129,22,182,121,44,78,127,277,369,67,234,28,93,169,96,95,65,63,36,15,9,0,0,34,13,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,24,77,78,25,24,37,17,7,9,0,7,5,1,male
264514479,1535,990,448,181,99,37,139,81,60,107,162,303,424,82,249,44,104,268,89,105,92,74,47,16,11,0,0,59,18,15,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,29,113,102,21,32,36,6,15,7,4,6,0,0,male
264628404,1262,632,349,165,79,14,124,97,48,54,96,192,260,42,154,23,72,136,58,79,61,44,26,13,13,0,0,34,22,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,23,83,73,7,35,15,3,6,6,4,11,1,1,male
267932188,1009,815,324,167,117,17,138,81,52,63,112,263,355,45,223,38,99,216,80,90,79,48,32,12,7,0,0,53,15,8,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,35,86,71,38,22,22,2,8,4,2,11,1,0,male
26834776,899,1100,475,205,96,25,184,144,53,116,103,349,506,72,267,54,176,258,130,129,126,64,31,13,5,0,0,34,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,23,111,104,19,30,20,2,2,24,7,15,2,0,female
268366947,1004,1186,526,293,195,22,226,134,71,98,125,421,542,98,318,68,166,281,112,149,106,75,20,19,12,0,0,60,17,16,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,46,144,105,16,27,20,10,9,5,4,30,1,3,female
268557840,832,1134,565,246,128,38,228,111,74,118,137,369,534,88,280,70,165,295,115,130,108,59,23,15,12,0,0,56,16,9,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,42,126,92,14,31,9,5,8,18,2,8,2,1,female
270479707,1122,865,365,187,118,16,167,103,52,65,131,278,386,67,226,40,118,228,60,79,89,45,37,14,4,0,0,46,19,9,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,26,100,77,25,24,13,4,3,11,4,7,1,0,female
270906614,1383,1204,494,231,123,36,201,144,53,112,147,394,559,102,286,73,191,331,105,121,95,53,26,5,10,0,0,26,8,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,49,149,136,22,37,30,7,7,6,1,19,2,0,male
271157909,888,756,352,187,120,14,131,77,29,59,85,251,373,48,210,54,114,195,78,101,81,28,24,1,7,0,0,32,7,4,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,33,107,93,16,13,17,8,4,1,0,17,0,0,female
271739194,1375,1027,470,236,160,18,171,111,42,102,129,356,488,64,263,79,125,250,100,120,81,44,28,5,6,0,0,39,18,8,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,49,118,104,27,44,33,5,6,5,1,11,5,0,male
275725843,1006,930,524,259,142,20,221,125,43,81,91,337,435,84,278,66,117,227,87,100,83,57,19,14,15,0,0,61,17,10,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,34,88,114,17,28,8,4,2,10,2,10,2,0,female
278855391,1058,837,396,197,122,20,174,107,56,75,119,292,390,63,210,60,119,195,96,106,66,56,40,16,11,0,0,86,28,23,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,36,97,98,12,20,24,7,8,9,0,8,4,0,female
279177113,1269,953,521,264,176,28,192,101,51,96,110,300,422,60,265,43,110,223,90,109,89,34,37,3,6,0,0,59,17,13,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,29,86,81,10,22,22,7,9,5,6,13,0,0,female
279781693,1355,906,511,236,130,25,187,139,48,88,108,282,402,81,207,35,119,205,87,118,78,42,32,7,7,0,0,45,13,6,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,29,97,77,8,17,11,1,4,14,1,32,0,0,female
280777389,786,699,303,157,107,15,102,66,40,59,91,222,285,65,152,32,100,164,76,74,55,41,31,7,5,0,0,46,22,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,23,90,61,7,7,7,7,7,0,2,5,2,0,female
281289188,1424,898,567,264,132,39,220,117,66,98,117,274,367,81,203,45,125,171,66,108,71,49,41,15,8,0,0,43,12,7,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,32,76,93,28,17,35,8,4,12,2,12,2,0,male
28176987,759,780,344,149,76,27,148,83,36,72,114,253,405,48,206,46,100,190,66,112,72,40,23,16,6,0,0,38,13,8,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,29,98,81,12,23,25,2,0,3,1,9,1,0,male
284628430,1595,849,404,172,95,44,163,98,58,79,129,274,372,75,196,66,123,189,97,93,84,55,25,10,8,0,0,44,16,7,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,37,91,87,24,26,24,6,7,5,6,14,2,0,male
285607620,2106,333,139,84,53,2,58,31,8,8,68,72,130,25,81,9,19,44,30,61,17,31,3,2,6,0,0,10,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,31,22,3,5,3,4,0,5,0,10,0,0,female
286876100,1154,808,386,192,108,12,188,87,79,60,108,324,389,56,221,59,111,195,79,103,79,45,26,10,13,0,0,41,13,4,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,23,103,58,26,23,14,4,8,7,7,9,4,1,female
287350897,1347,1216,604,317,215,38,231,136,61,92,150,371,488,103,285,44,159,292,130,114,115,62,36,12,10,0,0,102,28,26,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,36,135,136,13,20,27,8,10,7,4,20,4,0,female
288715240,957,755,319,167,113,10,119,68,37,60,112,258,376,63,193,61,87,198,67,88,78,42,22,10,3,0,0,23,7,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,23,106,81,28,27,15,10,5,7,1,8,2,0,female
28906465,1238,1279,493,253,174,32,134,67,51,107,179,423,595,138,294,63,160,325,149,140,100,55,35,8,8,0,0,83,18,24,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,51,146,137,29,36,43,31,20,9,9,15,3,0,female
290268568,523,414,178,79,46,8,55,40,18,46,55,151,213,43,110,32,44,111,36,56,43,16,12,2,8,0,0,26,10,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,32,49,13,14,7,5,5,3,3,1,0,0,male
290301230,799,793,369,203,118,15,174,98,48,50,80,280,383,61,213,51,90,200,83,116,80,40,25,15,4,0,0,41,10,11,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,23,88,87,34,14,25,1,2,2,2,16,1,0,female
292683893,993,1162,554,283,181,29,220,128,50,107,128,397,530,136,244,76,133,317,110,141,86,88,42,21,19,0,0,53,19,15,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,47,151,141,15,19,33,7,7,5,3,27,8,0,male
293213181,646,616,250,121,81,11,113,68,30,59,68,216,316,45,158,49,62,168,82,103,50,40,12,9,7,0,0,35,10,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,20,79,65,20,19,19,3,5,5,4,8,1,0,female
294037425,1475,398,220,120,80,34,74,41,13,18,21,128,141,46,78,12,35,55,53,90,14,73,7,6,4,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,44,20,47,4,5,5,3,4,1,0,14,2,0,male
294823376,1576,496,230,122,63,16,118,69,21,26,83,145,214,26,134,29,56,92,48,76,45,30,4,5,3,0,0,18,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,16,50,39,3,10,8,2,2,2,7,18,1,0,female
294864398,647,593,342,153,87,23,129,91,35,67,73,196,254,54,149,18,64,172,41,91,31,53,43,22,6,0,0,50,23,8,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,79,98,67,16,13,43,1,3,4,0,14,1,0,male
295340462,946,779,409,204,119,22,159,75,36,66,75,271,370,57,209,49,92,186,90,106,71,22,8,6,5,0,0,37,12,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,32,82,83,14,17,11,9,3,0,4,11,2,0,female
296433109,852,808,330,139,63,23,112,72,34,73,126,260,386,66,205,45,108,206,67,92,81,28,9,6,3,0,0,32,14,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,25,88,82,12,24,17,4,4,5,2,6,1,0,male
300928318,999,800,402,192,95,26,199,133,37,61,87,302,365,49,245,45,111,170,94,76,89,28,14,3,3,0,0,43,7,4,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,23,68,77,19,32,16,7,3,9,0,17,0,0,female
301117918,921,938,499,272,183,15,189,86,75,87,106,302,404,61,222,65,136,219,79,106,94,45,34,11,11,0,0,68,19,19,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,28,70,94,4,14,15,5,4,13,5,4,1,0,female
302258234,1068,861,401,179,108,21,117,85,22,80,100,259,391,67,207,41,107,228,86,87,69,47,11,10,8,0,0,31,11,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,40,106,78,26,12,23,9,4,8,2,7,3,0,female
302662448,802,871,456,233,133,16,175,99,30,67,72,323,407,66,239,51,127,206,74,100,65,37,15,6,11,0,0,46,15,12,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,40,76,70,22,20,14,9,2,5,4,11,4,0,male
303420630,959,961,483,245,147,15,210,96,87,103,130,325,450,66,247,78,104,219,107,106,90,48,44,6,8,0,0,55,29,10,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,36,95,97,13,24,11,0,2,2,2,13,0,0,male
304705046,1135,846,307,155,90,24,113,54,34,60,133,245,336,48,189,35,102,235,77,89,62,44,19,6,9,0,0,35,13,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,37,98,85,16,16,18,11,5,5,2,13,1,0,female
304796892,1466,888,468,218,114,29,186,109,52,64,120,268,419,66,224,44,130,213,86,98,87,57,25,11,15,0,0,45,13,12,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,28,98,94,17,21,23,6,2,5,3,10,1,0,male
30597694,1815,434,200,85,45,16,68,52,13,42,85,114,169,32,105,7,45,103,28,43,29,24,10,2,2,0,0,26,6,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,13,41,178,7,4,10,13,6,3,0,4,2,0,female
307701289,1359,790,412,179,84,22,176,88,52,88,114,230,318,63,169,34,89,205,71,90,61,60,53,6,15,0,0,45,29,5,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,33,97,91,39,20,26,5,7,12,2,10,1,0,male
30822218,1505,760,369,179,90,20,160,84,51,65,112,225,346,61,193,46,95,150,75,89,70,62,35,7,2,0,0,49,15,9,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,25,73,67,7,21,17,6,5,5,16,6,1,0,female
308817567,950,479,310,140,68,31,161,118,22,47,73,198,204,26,168,28,54,102,27,40,38,32,23,8,3,0,0,35,12,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,55,56,7,18,8,5,2,1,3,4,0,0,male
309106296,1342,1049,528,235,98,35,150,95,37,92,135,358,473,104,265,52,116,261,97,112,73,70,38,8,15,0,0,46,16,12,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,35,119,106,20,14,22,7,9,6,2,4,0,0,male
309303548,1221,865,409,217,138,23,186,95,65,71,135,312,423,73,256,66,114,188,93,82,80,43,29,5,10,0,0,47,10,14,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,22,88,92,7,20,14,3,4,7,4,5,1,1,female
30972374,652,987,395,197,142,23,139,79,52,96,108,339,492,72,252,85,117,278,99,123,79,54,21,12,9,0,0,59,10,19,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,42,106,108,8,23,24,11,6,13,3,12,7,0,female
309800804,1032,731,297,134,79,25,106,87,21,78,101,215,305,49,156,35,80,218,54,84,65,37,30,5,6,0,0,28,20,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,33,95,77,9,22,32,1,6,5,4,28,1,0,male
309984509,769,585,303,157,111,25,158,105,39,43,61,255,282,50,188,39,74,135,50,79,44,37,23,5,8,0,0,38,7,7,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,22,54,81,5,19,7,6,1,7,5,11,0,0,female
310445971,970,755,351,172,107,19,141,88,30,60,88,250,334,50,199,51,77,230,68,101,55,39,19,10,9,0,0,31,10,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,40,87,109,24,21,15,0,4,7,0,13,0,0,male
310492568,1424,511,289,135,75,11,115,67,44,55,88,159,214,38,127,29,53,116,49,49,45,26,30,8,5,0,0,42,17,8,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,14,62,62,8,20,25,3,25,4,2,8,3,0,male
317569543,881,1122,620,329,203,21,239,138,60,106,109,399,533,118,327,50,162,227,142,123,101,63,35,11,21,0,0,65,21,13,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,34,102,109,5,18,16,10,3,12,2,23,2,0,female
319450103,770,821,368,194,144,13,143,86,41,60,78,288,394,61,231,43,121,195,89,97,66,42,21,13,10,0,0,42,15,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,25,94,94,13,17,16,8,3,3,0,14,2,0,male
320431059,928,897,471,240,134,28,181,107,69,69,128,286,372,102,173,44,99,237,101,121,74,46,48,10,9,0,0,53,27,13,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,57,125,110,8,11,16,4,6,12,2,13,0,0,male
320884945,802,802,426,192,101,32,145,97,51,99,98,276,367,76,207,31,79,217,76,113,60,55,30,18,13,0,0,61,15,15,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,36,102,91,3,10,15,11,4,5,8,5,0,0,male
321447612,1188,947,463,196,99,28,169,83,53,109,128,307,445,95,234,38,119,241,91,100,92,49,24,15,6,0,0,38,7,14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,26,97,121,11,16,27,1,6,6,6,6,1,1,male
321647306,1135,801,374,207,141,22,173,85,61,57,131,307,388,60,246,48,119,174,75,88,74,37,33,15,5,0,0,61,16,11,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,25,80,101,11,17,15,2,6,10,2,11,2,1,male
322956056,1025,729,330,167,103,13,159,107,21,51,82,272,303,80,185,33,80,199,62,66,54,49,16,15,6,0,0,27,7,8,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,38,88,79,43,25,20,5,15,7,1,5,4,0,female
322987477,1141,558,257,107,52,19,95,57,42,58,95,177,228,52,112,34,57,161,44,52,36,25,28,7,2,0,0,46,22,9,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,19,93,52,13,17,20,4,0,5,4,4,0,0,male
323127182,833,847,508,245,137,22,132,106,67,93,96,291,398,103,186,52,111,183,102,109,86,41,39,11,9,0,0,53,26,9,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,33,61,112,11,13,11,3,9,1,4,8,0,0,male
32331128,2172,1123,510,217,101,43,169,113,20,90,148,314,407,76,238,43,128,363,94,131,95,56,26,10,8,0,0,35,8,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,76,246,116,12,17,59,6,17,8,2,14,1,0,male
32623333,1319,904,335,192,142,16,122,71,37,53,96,300,417,86,229,47,119,221,109,123,100,62,15,6,16,0,0,67,15,27,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,43,86,112,13,27,14,10,5,4,2,5,0,0,female
326509990,1051,630,320,172,111,19,152,83,50,52,109,229,292,66,169,52,69,155,52,80,59,43,50,17,8,0,0,61,14,10,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,32,62,63,10,10,11,4,0,6,3,4,2,0,male
327078534,904,665,318,144,84,26,103,67,44,56,132,205,260,59,133,26,80,175,49,58,52,39,40,10,8,0,0,56,30,7,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,26,75,82,4,11,11,2,4,7,4,10,3,4,male
327994124,1142,651,313,145,76,17,109,70,27,68,100,218,281,63,164,39,98,150,55,64,52,35,18,10,8,0,0,30,7,12,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,31,81,89,16,18,19,2,3,5,5,6,0,1,male
33055549,2467,507,196,100,42,5,111,81,14,28,112,143,240,19,160,21,39,80,44,63,44,62,14,8,6,0,0,15,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,74,27,6,18,6,3,3,24,2,19,0,0,male
33135194,1318,1131,641,290,138,52,248,140,96,92,165,390,534,84,318,75,147,274,125,139,115,41,53,13,7,0,0,77,26,13,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,44,100,114,19,21,15,6,1,5,1,3,1,0,female
332456403,651,477,280,143,79,14,104,59,58,36,85,141,222,41,101,41,56,100,68,75,49,27,44,10,8,0,0,63,45,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,16,78,56,6,7,10,1,3,2,3,9,0,0,male
333194654,1386,668,305,144,90,13,124,83,19,72,88,180,276,34,160,31,92,160,75,70,60,35,13,5,8,0,0,37,12,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,19,68,95,13,34,21,5,4,2,2,11,3,0,female
333794696,811,667,316,156,96,20,117,70,36,63,79,214,295,74,141,47,85,167,67,76,59,37,23,7,10,0,0,23,17,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,17,78,71,11,23,10,5,2,5,0,16,2,0,male
335518656,1069,883,438,213,136,23,152,87,42,79,118,271,373,84,203,56,130,209,84,77,74,34,15,14,8,0,0,58,16,13,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,26,95,110,14,30,20,10,3,10,7,8,0,1,female
336950490,1093,987,568,288,147,21,232,109,84,94,139,329,453,77,233,58,115,206,109,117,96,31,51,15,1,0,0,59,26,13,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,31,110,136,19,29,15,3,12,9,6,6,8,0,male
338167123,1102,1086,614,315,156,29,236,115,67,75,129,359,508,85,270,62,167,245,133,138,103,38,34,7,8,0,0,54,17,15,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,36,115,109,15,23,15,9,6,2,0,10,1,0,female
340007841,732,763,356,183,111,14,135,78,24,63,69,260,342,48,202,48,82,206,63,84,62,33,16,7,4,0,0,39,9,7,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,27,70,74,14,16,15,6,8,12,1,19,2,0,female
340737708,1119,597,337,169,88,29,157,97,35,44,81,176,234,28,152,25,91,146,45,46,62,23,22,3,5,0,0,42,13,5,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,14,69,58,17,15,19,0,8,4,4,10,2,0,female
34094724,803,734,302,157,108,17,131,71,45,62,92,260,365,71,196,47,116,180,74,81,87,44,16,10,12,0,0,23,11,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,26,72,69,19,20,11,3,7,8,4,5,0,1,male
343104919,1085,830,367,188,114,13,139,94,43,64,111,242,361,51,191,45,92,221,78,81,68,55,31,13,9,0,0,42,22,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,36,92,87,25,18,22,9,11,8,0,17,3,0,female
344215167,1241,969,474,201,110,21,181,92,51,107,111,291,494,91,251,33,146,237,114,102,112,40,20,10,7,0,0,38,9,11,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26,93,84,20,23,15,3,8,9,2,14,2,0,female
346073826,1538,835,375,158,69,41,167,107,34,65,118,246,346,46,190,36,96,219,75,90,67,52,18,16,2,0,0,29,6,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,25,106,86,25,37,18,4,9,18,7,4,0,0,male
347096222,1383,758,374,183,99,8,184,98,37,63,77,253,330,43,193,55,92,189,80,99,68,40,6,10,7,0,0,32,8,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,30,68,72,15,44,14,4,5,4,0,8,5,0,female
347524374,1294,567,277,133,73,13,126,74,30,37,78,172,220,46,130,17,73,152,61,60,45,30,23,6,4,0,0,28,6,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,24,86,65,15,21,24,9,3,3,2,11,0,0,male
347613520,866,505,305,127,68,36,89,58,19,39,67,146,205,23,116,23,64,131,49,67,37,16,20,2,3,0,0,26,12,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,21,65,93,7,10,12,3,4,20,2,9,3,0,male
