ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,Label
271157909,0.032149762,0.039160952,0.0,0.01820051,0.0,0.0,0.020960439,0.0,0.032149762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071310714,female
8465072,0.060495127,0.51016504,0.11657166,0.028746633,0.013759987,0.050233863,0.12280678,0.028645938,0.21133102,0.0,0.020593617,0.0,0.0,0.008074316,0.0,0.2030397,0.034052547,0.086771466,0.56640774,male
377660514,0.39449602,0.3167069,0.045545414,0.25955874,0.0,0.0,0.09864341,0.022281159,0.33842516,0.0,0.0,0.0,0.0,0.0,0.0,0.03783989,0.0541169,0.0,0.70263135,female
135782947,0.08526214,0.5748729,0.0,0.08526214,0.0,0.072417036,0.0445815,0.07530006,0.3422798,0.0,0.0,0.0,0.0,0.0,0.040294517,0.0,0.03886146,0.040837843,0.58043575,male
323127182,0.015713535,0.070495546,0.02275466,0.0,0.0,0.0,0.02275466,0.0,0.04638573,0.0,0.013190674,0.0,0.0,0.0,0.0,0.026632676,0.030672193,0.0,0.07829154,male
363979395,0.015425127,0.07160834,0.019565878,0.07295468,0.0,0.0,0.0,0.0,0.014078791,0.0,0.0,0.0,0.0,0.019565878,0.0,0.0,0.0,0.0,0.106599346,female
350854412,0.008745884,0.061202046,0.018287858,0.002768609,0.002729621,0.007075345,0.009767625,0.008505758,0.013706064,0.008187808,0.0042670644,0.0020281933,0.0,0.0,0.0028037603,0.02639594,0.003652704,0.0,0.08458308,male
251717831,0.19686528,0.25332314,0.047819152,0.083164,0.0,0.024497466,0.11979237,0.018021908,0.11428958,0.0,0.0,0.0,0.0,0.043737695,0.021645978,0.07285858,0.010388318,0.014896091,0.47272316,female
254748618,0.036141913,0.08538108,0.03158904,0.026395876,0.0,0.0027483583,0.011069506,0.011187628,0.06607563,0.006402581,0.0,0.011087783,0.0,0.004004155,0.009702254,0.004438261,0.013096674,0.0,0.14001535,female
26834776,0.7289712,0.6794957,0.041181985,0.59808594,0.0,0.03424189,0.22956985,0.011354978,0.46634808,0.0,0.0,0.0,0.0,0.0,0.11004823,0.0,0.020167992,0.0,1.4294815,female
340007841,0.4763209,0.24425082,0.014060512,0.28261548,0.0,0.0,0.13965078,0.0,0.27287117,0.0,0.0,0.0,0.0,0.03949474,0.0,0.0,0.046221767,0.0,0.68841046,female
333794696,0.0,0.10685453,0.0,0.079417765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027436761,0.0,0.0,0.0,0.10685453,male
40925887,0.10744203,0.35673684,0.011205177,0.05934355,0.0,0.018335197,0.06795127,0.03790354,0.1464525,0.017335877,0.013559421,0.0,0.0,0.007693261,0.025609689,0.08119972,0.017323723,0.03811768,0.41994262,male
346073826,0.014239261,0.11813426,0.00976068,0.0,0.0,0.017616546,0.0,0.0,0.041570146,0.0,0.01606846,0.015613619,0.0,0.0,0.026790122,0.024475303,0.0,0.018868683,0.12326551,male
96066368,0.35394132,0.18825057,0.0,0.058014553,0.0,0.0,0.07906433,0.059432138,0.27166972,0.0,0.0,0.0,0.0,0.074011154,0.0,0.0,0.07028627,0.0,0.47190562,female
40604299,0.0,0.35196766,0.0,0.0,0.0,0.0,0.2550338,0.0,0.022016242,0.0,0.0,0.0,0.0,0.0,0.052995604,0.021922043,0.0,0.022016242,0.3299514,male
288715240,0.15454422,0.21121448,0.0,0.0,0.0,0.0,0.037555143,0.0,0.12795003,0.0,0.0,0.0,0.0,0.0,0.20025355,0.0,0.0,0.0,0.36575872,female
253438069,0.24605888,0.6881161,0.033326875,0.14260001,0.0,0.018874431,0.1366948,0.0,0.5752906,0.04833462,0.0,0.0,0.0,0.027666273,0.018041123,0.0,0.25132796,0.022484673,0.6936892,female
351687363,0.12254618,0.14441068,0.011981612,0.0,0.0,0.0,0.0,0.013371631,0.19519933,0.014774491,0.011908695,0.015877852,0.0,0.0,0.0,0.027806485,0.019434595,0.019712122,0.23979177,female
114044206,0.0045093102,0.010809038,0.0,0.0041578636,0.0,0.0,0.0022455603,0.0,0.0015631038,0.0,0.0,0.0024020951,0.0,0.0,0.0021870642,0.0027626604,0.0,0.0015631038,0.013755244,male
363847840,0.117333665,0.10593093,0.036627457,0.0,0.0,0.0,0.036627457,0.0,0.13228512,0.0,0.0,0.0,0.0,0.0,0.09097947,0.0,0.043358248,0.0,0.21653381,male
42569198,0.10543331,0.52964693,0.0,0.07284634,0.0,0.0,0.3516663,0.011398419,0.15315348,0.014424836,0.0,0.0,0.0,0.0,0.024057943,0.007533144,0.047306526,0.0,0.58777374,male
287350897,0.043475356,0.09005732,0.015903937,0.018534893,0.0,0.0,0.047014937,0.0,0.055781428,0.0,0.0,0.0,0.0,0.0,0.019751275,0.008354094,0.0,0.0,0.14943662,female
150383104,0.021778267,0.044530027,0.0,0.0,0.0,0.0,0.015330441,0.0,0.050977852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029199587,0.021778267,0.015330441,female
344215167,0.030514153,0.061614003,0.017236805,0.036794234,0.0,0.0,0.019110328,0.0,0.021483798,0.02382797,0.0,0.008148621,0.0,0.0,0.0,0.0,0.0,0.0,0.109364964,female
234586270,0.44822744,0.58634365,0.086328834,0.22965652,0.0,0.028808216,0.1885975,0.037925493,0.49249366,0.0,0.0,0.021045499,0.0,0.0,0.0,0.12237301,0.12020408,0.051811878,0.94888407,female
241666095,0.0,0.054910127,0.00792575,0.00792575,0.0,0.0,0.034597747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020312378,0.0,0.0,0.0,0.06283587,male
34768779,1.2307174,1.6937088,0.018233063,1.790491,0.02653151,0.022956364,0.74822223,0.009468108,0.22851495,0.0,0.0,0.0,0.0,0.0,0.043213096,0.073261775,0.019766495,0.030514391,2.892378,female
95671622,0.0,0.119004086,0.0,0.0,0.0,0.021104561,0.0,0.024879025,0.046989463,0.0,0.0,0.026031049,0.0,0.0,0.0,0.0,0.0,0.0288647,0.0901394,male
64367166,0.0,0.11515953,0.0,0.0,0.0,0.0,0.0,0.0,0.094438314,0.0,0.0,0.0,0.0,0.020721212,0.0,0.0,0.020721212,0.0,0.094438314,male
296433109,0.0,0.4014549,0.028767247,0.08233184,0.0,0.03233937,0.08419082,0.0,0.038189396,0.0,0.0,0.0,0.0,0.036760543,0.15641016,0.0,0.038189396,0.0,0.39203274,male
353824529,0.07004105,0.32211807,0.019332288,0.05636478,0.0,0.0,0.05605434,0.032484524,0.19914736,0.0075097256,0.0038733738,0.0029422997,0.0,0.002371615,0.028888265,0.021855177,0.062384564,0.0,0.34910685,female
20214831,0.07988809,0.6529039,0.012890828,0.16649427,0.0,0.012831907,0.20644687,0.021735808,0.18297078,0.0,0.0,0.0,0.014164233,0.014586179,0.1264528,0.0,0.07270144,0.0,0.6729814,male
264628404,0.16554824,0.46056503,0.0,0.026139142,0.0,0.0,0.12358549,0.0,0.36300057,0.0,0.0,0.0,0.0,0.0,0.092636436,0.020751644,0.120178044,0.0,0.50593525,male
155010707,1.4538684,1.3257501,0.016812699,1.4288908,0.0,0.021097222,0.86128974,0.0,0.3954864,0.035655756,0.0,0.0,0.0,0.0,0.0,0.05401137,0.0,0.19859323,2.5978377,male
32623333,0.25774854,0.22742777,0.022934264,0.16348909,0.003360727,0.026585665,0.06506069,0.011087293,0.19931105,0.0077411425,0.002436489,0.0,0.0,0.010652795,0.007985559,0.010400063,0.01623204,0.040318947,0.45155972,female
279781693,0.42841357,0.17574397,0.036733422,0.20185229,0.0,0.0,0.17863382,0.0,0.15767391,0.0,0.0,0.0,0.0,0.06336207,0.0,0.039368853,0.0,0.055307396,0.5855835,female
144415967,0.44251898,0.48660916,0.036625247,0.24540235,0.0,0.008702322,0.10396761,0.027085723,0.5046424,0.009191585,0.0,0.0,0.0,0.024370087,0.02562169,0.01676959,0.06124575,0.048094794,0.8564129,female
351067358,0.56300366,0.41995788,0.03324865,0.27311417,0.0,0.020962162,0.093453616,0.023318598,0.44746774,0.0,0.0,0.0,0.0,0.0,0.09340965,0.064484276,0.048982754,0.012783718,0.9544437,female
302258234,0.12360449,0.1513671,0.026151562,0.1583833,0.0,0.019716369,0.057144996,0.0,0.050595734,0.0,0.0,0.0,0.0,0.0,0.0,0.01528275,0.0,0.0,0.30112317,female
262346368,0.059044294,0.27270257,0.036811225,0.022267923,0.0,0.0,0.05796956,0.0,0.16555211,0.011491147,0.0,0.015519705,0.0,0.0,0.056776907,0.038980767,0.092326276,0.0,0.2762318,male
176663017,0.57390624,0.5083236,0.022586878,0.20402086,0.0,0.04443532,0.22058977,0.022586878,0.5203949,0.0,0.0,0.0,0.0,0.09278892,0.0,0.0,0.10744294,0.07837098,0.9190028,female
161521811,0.063762665,0.1797972,0.0024444459,0.012847525,0.0,0.00889135,0.02722905,0.0083511695,0.1299509,0.00268433,0.004273468,0.0,0.0,0.004977205,0.04064347,0.006155855,0.009264841,0.014460302,0.22227924,female
280777389,0.099276505,0.059944812,0.007583961,0.07852843,0.0,0.0,0.06331026,0.0,0.024966588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16680527,female
52975520,0.13358636,0.60704666,0.010312776,0.27925357,0.003163622,0.003307225,0.31645134,0.005196236,0.03358103,0.011973757,0.0,0.012991446,0.004629875,0.0,0.07467881,0.005718923,0.0,0.011776645,0.73916924,male
227108149,0.27121773,0.2850975,0.0048444388,0.10321674,0.0,0.0066576763,0.05985005,0.013923436,0.34001252,0.0,0.0,0.005609729,0.0,0.012573737,0.0026027213,0.016713073,0.07302865,0.03425869,0.45387238,male
160059197,0.3313852,0.76897585,0.0,0.1911937,0.0,0.085654244,0.19791739,0.0,0.5014043,0.0,0.0,0.0,0.0,0.0,0.07924298,0.044948403,0.11189038,0.06995263,0.9185177,male
40352693,0.71730703,0.4045607,0.04531679,0.27887744,0.0,0.03700191,0.22110711,0.13627408,0.43346474,0.03210796,0.0,0.0,0.0,0.028351285,0.0,0.0,0.0664997,0.09937221,1.0013127,male
794695,0.20400098,0.3657375,0.040437445,0.027392596,0.0,0.14246127,0.08905761,0.06321388,0.1329848,0.030872667,0.0,0.02102419,0.0,0.0,0.08406953,0.019099379,0.011246583,0.027800258,0.571129,male
163614757,0.0,0.058307298,0.013785772,0.0084846215,0.0,0.0,0.03562884,0.005004673,0.014229406,0.0,0.0,0.0,0.0,0.0,0.008745529,0.0,0.0,0.0,0.07209307,male
60252529,0.012860844,0.023033347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035894193,0.0,0.0,0.0,0.035894193,male
251395294,0.1625042,0.11780132,0.0,0.041217793,0.0,0.020238988,0.05560702,0.0,0.13136536,0.0,0.0,0.0,0.0,0.022410503,0.009465837,0.0,0.02622762,0.013147188,0.2409307,female
231970972,0.13045247,0.226487,0.038662486,0.16883864,0.0,0.0,0.06780342,0.0,0.095963,0.0,0.0,0.017487857,0.0,0.0,0.022321433,0.023187587,0.0,0.03374685,0.36185515,female
304705046,0.43996164,0.30223468,0.02172983,0.2912021,0.0,0.010973769,0.13270196,0.011925115,0.29154837,0.012890495,0.0,0.0075331,0.0,0.0,0.0,0.0051511973,0.011541511,0.13426243,0.6181223,female
309303548,0.031889867,0.12872356,0.01524519,0.011830066,0.0,0.0066075046,0.052800566,0.009297288,0.066766575,0.0,0.0,0.0,0.0,0.0,0.008637685,0.019918924,0.012104879,0.0,0.16375373,female
310445971,0.12761556,0.28587535,0.013844719,0.062963806,0.0,0.0,0.11171755,0.0,0.18439439,0.02311753,0.0,0.006113499,0.0,0.009908582,0.029120244,0.0,0.048971437,0.0,0.3783642,male
123986340,0.10359096,0.81475824,0.0,0.6209237,0.0,0.0,0.18980041,0.0,0.10762508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10762508,0.81072414,male
30822218,0.8686992,0.7726298,0.029803107,0.19265336,0.0,0.029803107,0.30372414,0.0,0.91234136,0.0,0.0,0.0,0.0,0.083046086,0.0930918,0.0564722,0.0,0.32726592,1.3438661,female
100119657,0.4289565,0.37341794,0.025720075,0.15594034,0.0,0.0,0.043617856,0.0,0.51467836,0.0,0.0,0.0,0.022409024,0.0,0.09144891,0.0,0.0,0.043464836,0.78462964,female
253766808,0.03546652,0.0,0.0,0.017676385,0.0,0.0,0.017790133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03546652,female
125217315,0.05173078,0.19042763,0.0,0.046305675,0.0,0.023872228,0.025507938,0.0,0.11878264,0.0,0.0,0.0,0.0,0.0,0.0,0.027689919,0.03211045,0.0,0.21004795,female
25897435,0.2885338,0.45130658,0.022714635,0.09716849,0.0021986857,0.052508615,0.13295294,0.009661782,0.37313277,0.0,0.0,0.010019575,0.0,0.012031868,0.07288046,0.0,0.1342309,0.010880131,0.61744404,female
310492568,0.026805285,0.2260747,0.0,0.04161151,0.0,0.0,0.026805285,0.0,0.10580456,0.013231884,0.022074912,0.0,0.0,0.0,0.025364544,0.017987316,0.05382931,0.0068316106,0.1922191,male
24472132,0.37211582,0.13296549,0.019958368,0.11839772,0.0,0.0,0.19466656,0.0289764,0.14815865,0.0,0.0,0.0,0.0,0.0204774,0.0,0.0143629145,0.011261049,0.0,0.51377857,male
320431059,0.0,0.054866005,0.0,0.0,0.0,0.0,0.054866005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054866005,male
392169870,0.0,0.027133813,0.0,0.0,0.0,0.0,0.0,0.0,0.018310603,0.0,0.0,0.0,0.0,0.0,0.00882321,0.0,0.018310603,0.0,0.00882321,female
81860959,0.019443357,0.11501323,0.034152094,0.028035743,0.0,0.0054697795,0.021191293,0.013675163,0.027807944,0.0,0.0,0.0,0.0,0.0,0.050538994,0.021889757,0.0043094386,0.01842762,0.14587162,male
279177113,0.13222422,0.15258227,0.014393308,0.0,0.0,0.0,0.10705621,0.017100632,0.07662018,0.014511625,0.03486801,0.0,0.0,0.025957445,0.0,0.023085682,0.0,0.0,0.2991998,female
41536249,0.026072543,0.20674124,0.015719783,0.054600906,0.0033763482,0.013943066,0.113667995,0.007530625,0.019529475,0.016508218,0.0,0.0,0.0,0.0,0.0,0.01937692,0.005695488,0.004038055,0.23879999,male
169001284,0.09429603,0.12161055,0.014347982,0.008075851,0.0,0.0,0.038909335,0.0,0.18326938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08021291,0.0,0.15004165,female
198189594,1.166777,1.1289016,0.0,1.5053363,0.0,0.0,0.42853892,0.0,0.31785864,0.0,0.0,0.0,0.0,0.043944493,0.0,0.0,0.07217927,0.0,2.2234995,female
238867925,0.15111026,0.29195753,0.023138428,0.088991635,0.0,0.0,0.101527184,0.012565103,0.25732487,0.005797426,0.0,0.0,0.0,0.0,0.0,0.0,0.06894216,0.0,0.39726406,female
25693282,0.049142964,0.10722125,0.059223406,0.0,0.0,0.0,0.02919317,0.0,0.113242686,0.0,0.0,0.0,0.0,0.0,0.024985084,0.04816668,0.019682826,0.0,0.19590479,female
82341423,0.021131627,0.22224484,0.007789977,0.007789977,0.0,0.016080331,0.039805636,0.0,0.15480456,0.0,0.0,0.0,0.0,0.0,0.017934268,0.014751668,0.07329233,0.0,0.1778741,male
391823594,0.0,0.22618383,0.057220947,0.06421705,0.0,0.0,0.0,0.033259377,0.119706154,0.0,0.06622219,0.0,0.0,0.0,0.0,0.0,0.0,0.119706154,0.16369861,female
230580525,0.10303632,0.0309714,0.0,0.0,0.0,0.0,0.0432321,0.0,0.027425881,0.016855111,0.0,0.0,0.0,0.0,0.046494618,0.0,0.0,0.0,0.1340077,male
66154344,0.07918096,0.16768755,0.0,0.048951518,0.0,0.026092844,0.054988343,0.015441338,0.10139446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02450094,0.0,0.22236758,male
255799705,0.0,0.5639323,0.0,0.12185453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420778,0.0,0.0,0.0,0.5639323,male
327078534,0.0,0.03280437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03280437,0.0,0.0,0.0,0.0,0.0,0.0,0.03280437,male
321647306,0.0,0.056413494,0.0,0.0,0.0,0.0,0.018122401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03829109,0.0,0.0,0.0,0.056413494,male
381572221,0.0,0.12690502,0.0,0.052070957,0.0,0.0,0.07483406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12690502,male
139272125,0.06101401,0.23875476,0.009167917,0.033907592,0.0,0.0,0.10353097,0.023017613,0.063110545,0.0,0.0,0.0,0.0,0.0,0.071053535,0.014316436,0.04495361,0.0,0.2639831,male
218526813,0.2469495,0.19444965,0.036967564,0.08823933,0.003273479,0.009071617,0.06907716,0.008068347,0.27075246,0.0032805207,0.0,0.0017750115,0.0,0.0,0.010805878,0.014022936,0.03202937,0.011277363,0.4350602,male
195369385,0.4241352,0.43872625,0.031872306,0.1575005,0.0,0.02697992,0.19360054,0.0,0.43923438,0.0,0.0,0.0,0.0,0.023035238,0.054383107,0.0,0.055811845,0.15273464,0.6861873,female
219049295,0.03419552,0.030034803,0.0,0.008401337,0.0,0.0,0.01403991,0.0,0.01789768,0.012137121,0.0,0.0,0.0,0.0,0.0117542725,0.0,0.0,0.0,0.06423032,male
257106582,0.80089664,1.0123435,0.047409542,0.4006607,0.0,0.089972936,0.22780688,0.031993505,0.83787954,0.0,0.0,0.0,0.0,0.05849148,0.10047836,0.11336657,0.13379551,0.06595684,1.6608981,female
162988060,0.14766869,0.21119963,0.009396945,0.08311154,0.0,0.0095198685,0.04165039,0.016693648,0.12695032,0.01754942,0.0,0.0,0.0,0.009396945,0.063393146,0.0,0.058824636,0.0,0.30944064,female
90233061,0.21521741,0.8841015,0.024916213,0.24072324,0.0,0.11894582,0.112403974,0.0,0.42152643,0.0,0.0,0.0,0.0,0.030687552,0.19994812,0.0,0.029540913,0.07672252,1.0179719,female
336950490,0.00914271,0.018634183,0.0,0.0,0.0,0.0,0.0,0.0,0.027776893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027776893,0.0,0.0,male
347613520,0.06788333,0.12706299,0.0,0.06788333,0.0,0.06414454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06291846,0.0,0.0,0.0,0.0,0.19494633,male
259533576,0.1966034,0.36396414,0.04699956,0.18802285,0.0,0.0,0.032783296,0.034069818,0.28961346,0.03893204,0.0,0.010356386,0.0,0.0,0.013789217,0.0,0.03687412,0.02245932,0.5482337,female
307701289,0.0,0.30554637,0.007239135,0.06308472,0.0,0.0,0.06874678,0.007239135,0.13023905,0.0,0.020230532,0.0,0.0,0.0,0.023245314,0.0,0.05854758,0.0,0.25423795,male
404439154,0.15620594,0.6541471,0.006896274,0.13277471,0.0,0.011468675,0.122825064,0.0,0.06165056,0.015847003,0.0,0.012076974,0.007820364,0.013782985,0.40191403,0.037089083,0.029688926,0.0,0.7875604,male
134120927,0.07022212,0.3235213,0.0,0.033122253,0.0,0.040544897,0.10804871,0.0,0.1335618,0.0,0.0,0.0,0.0,0.0,0.0,0.07846575,0.054536793,0.0,0.33920664,female
222824120,0.08983161,0.13176952,0.027525648,0.014401621,0.0,0.0,0.049483705,0.034226798,0.13388373,0.0,0.0,0.0,0.0,0.0,0.0,0.017130913,0.04639883,0.0,0.20272796,female
96956807,0.113116145,0.56429565,0.05748289,0.2622959,0.0,0.08338401,0.09367238,0.04149138,0.08747421,0.010729036,0.0,0.0822001,0.0,0.0,0.009334285,0.06431324,0.01506995,0.022232302,0.69759244,male
278855391,0.6320787,0.63931656,0.0093198065,0.2862306,0.0,0.0,0.28971162,0.0,0.62595546,0.010426241,0.0,0.0,0.0,0.035147745,0.03324343,0.0,0.114243485,0.021676391,1.1447953,female
42510888,0.0,0.091329016,0.007471977,0.0,0.0,0.0,0.017922895,0.007471977,0.019938253,0.0,0.0072402144,0.0,0.0,0.0,0.04622766,0.0,0.0,0.0,0.09880099,male
33135194,0.0,0.0,0.028492859,0.0,0.0,0.0,0.0,0.028492859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028492859,female
326509990,0.0,0.119875014,0.0,0.0,0.0,0.0,0.0,0.0,0.05003345,0.0,0.0,0.06984156,0.0,0.0,0.0,0.0,0.05003345,0.0,0.06984156,male
304796892,0.092023194,0.46066442,0.0,0.0957838,0.0,0.010380499,0.060232088,0.0,0.30389285,0.024943946,0.0,0.0,0.0,0.0,0.029580224,0.027874207,0.036032017,0.066787325,0.44986826,male
25963856,0.014928224,0.052472036,0.0,0.012825014,0.001835163,0.0041773794,0.016252708,0.0,0.028192647,0.0,0.0,0.004117352,0.0,0.0,0.0,0.0,0.017962072,0.0,0.049438186,female
20999981,0.3510905,0.5273275,0.0,0.0,0.0,0.0,0.0,0.0,0.7700221,0.0,0.0,0.0,0.0,0.0,0.0,0.108395904,0.0,0.0,0.8784181,female
156393615,0.0,0.14928675,0.011974781,0.02991752,0.0,0.0,0.0,0.013120418,0.054721847,0.0,0.0,0.0,0.0,0.0,0.0,0.06350176,0.0,0.020086005,0.14117552,male
270479707,0.07430298,0.9931616,0.050021563,0.22835734,0.0,0.0,0.28836793,0.0,0.5199729,0.027825624,0.0,0.025981061,0.0,0.0,0.026981197,0.0,0.18395971,0.07186188,0.86166453,female
160659354,0.9466098,0.78227097,0.031179428,0.7475125,0.0,0.0,0.2428614,0.0,0.70986867,0.0,0.0,0.0,0.0,0.045548063,0.0,0.01426976,0.09872525,0.040192846,1.6211424,female
357813572,0.024757035,0.030633233,0.0,0.0,0.0,0.0,0.030633233,0.0,0.024757035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055390272,female
22177502,0.0828958,0.6307008,0.0,0.1432949,0.0,0.0,0.13496432,0.0,0.107879214,0.0,0.0,0.07979169,0.0,0.0,0.24766652,0.0,0.013504846,0.050741196,0.6493506,male
47992126,0.0,0.094940245,0.011952651,0.0,0.0,0.0,0.03310509,0.0,0.011666004,0.0,0.0,0.018961146,0.0,0.0,0.043160662,0.0,0.0,0.0,0.1068929,male
30972374,0.0,0.06669682,0.0,0.0,0.0,0.029642731,0.0,0.0,0.037054088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669682,female
249449454,0.0,0.13577949,0.0,0.0,0.0,0.0,0.013517671,0.0,0.12226181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029881218,0.015594197,0.09030406,male
302662448,0.18095689,0.14536516,0.017599177,0.069494925,0.0,0.0,0.0,0.0,0.2744263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34392118,male
61270735,0.0,0.14966953,0.0,0.0,0.0,0.0,0.030357646,0.006617244,0.11269462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048194934,0.00686964,0.09460494,female
61634536,0.12678379,0.566898,0.03762881,0.27444893,0.0,0.028939614,0.15795955,0.02077431,0.08379092,0.038546517,0.009512987,0.022094956,0.0075019645,0.0059223454,0.024257582,0.057560906,0.005926605,0.042358913,0.6830251,female
382156129,0.06402017,1.077071,0.046722233,0.14767689,0.0,0.08969321,0.3108294,0.008972779,0.28656676,0.06708176,0.0,0.0,0.0,0.0,0.2587926,0.018199936,0.038604714,0.060755003,1.0884535,male
25940641,0.12115194,0.25807738,0.0,0.090025336,0.0,0.046307467,0.033343296,0.0,0.08181733,0.0,0.029708799,0.0,0.0,0.0,0.0,0.09802707,0.022929134,0.035613965,0.3206862,female
241229843,0.19479012,0.21048233,0.0,0.120638564,0.0,0.047637675,0.056451745,0.0,0.13480532,0.025832232,0.0,0.0,0.0,0.0,0.01990691,0.0,0.04163705,0.0,0.3636354,male
368368493,0.05823444,0.049977325,0.0,0.04319263,0.0,0.018007386,0.024544638,0.0,0.022467112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531278,0.0,0.09768049,female
93350436,0.044204004,0.14283682,0.0,0.029310202,0.0,0.0,0.017344737,0.00865667,0.11469302,0.0,0.0,0.0,0.0,0.0,0.017036188,0.0,0.04042001,0.0,0.14662082,male
91925221,0.10377649,0.59249264,0.0065268097,0.13269565,0.0,0.010208164,0.18776493,0.0,0.09613061,0.032170698,0.0,0.0,0.0,0.0,0.24382588,0.0,0.029624784,0.011411297,0.66176,male
22994551,0.0,0.12349497,0.0,0.0,0.0,0.0,0.0,0.0,0.036958225,0.0,0.0,0.0,0.0,0.0,0.08653674,0.0,0.0,0.036958225,0.08653674,male
70724896,0.11749574,0.51322186,0.027597778,0.07044956,0.0,0.009948765,0.07042792,0.0,0.28269452,0.018927542,0.0,0.019176079,0.010125749,0.031045265,0.12443825,0.02108178,0.096260026,0.0,0.56205535,male
286876100,0.1064268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064268,female
12618492,0.04382656,0.17811002,0.020840045,0.039438117,0.0,0.0142132975,0.040127013,0.0038953496,0.08304832,0.004871261,0.00971438,0.0061170384,0.0047036367,0.0,0.011990352,0.02465786,0.0053598736,0.026834572,0.21058217,male
322987477,0.0,0.21559124,0.0,0.0,0.0,0.0,0.1381083,0.0,0.0,0.0,0.07748294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559124,male
135069683,0.0072180047,0.008005436,0.0,0.0,0.0,0.0,0.0,0.0,0.0072180047,0.0,0.0,0.0,0.0,0.0,0.008005436,0.0,0.0,0.0,0.01522344,female
